DATE,CUST_ID,DEVICE,P/C,製令編碼,vendor,Dut,PROCESS_ID,送修時間,STATUS,NEW針長,NOW針長,已用針長,送修時已使用TD,累積TD,總使用TD,PM TD,MTBF達成率,MTBF判定,送修原因,送修備註,維修成功率
2023/05/08,1,HX83121-A-TOUCH(CP3),VB139S03,N5010-21040009-00,1,1,3,2023-05-08 13:00:16,定期PM,12,7,5,9,1706188,2181015,500000,95.0,PASS,定期PM,IQA_PM,PASS
2023/05/08,0,NB01657_NDCAPB,JB2PSS18,A2101221-R1,0,2,2,2023-05-08 20:20:57,定期PM,12,8,3,5,1786675,2042241,300000,85.2,FAIL,定期PM,ND01657B(COF94AA)-A-C_CP2_定期PM,PASS
2023/05/08,3,F034,JB1KJS05,A2000776-R1,0,1,0,2023-05-08 20:27:51,定期PM,12,5,6,8,3938737,4355777,500000,83.4,FAIL,定期PM,定期PM,PASS
2023/05/08,0,NA01785A_NDCAPA,JB154S09,N5010-22070178-R1,1,1,1,2023-05-08 11:12:41,定期PM,11,9,2,0,890028,933394,100000,43.4,FAIL,定期PM,IQA_PM,PASS
2023/05/08,0,NA01761_NDCHPA,JB1PNS09,CB22010002H,3,1,2,2023-05-08 09:17:35,外修(舊),12,10,2,4,420109,666654,300000,82.2,FAIL,定期PM,"IQA_PM
",PASS
2023/05/08,1,HX83112-F-PC1,JB4P0S03,N5010-20090046-00,1,4,2,2023-05-08 08:36:59,內修(舊),11,4,6,1,1983972,2057201,500000,14.7,FAIL,共面不佳,IQA_共面不佳,PASS
2023/05/08,5,R63318,TB2I4S5N,A2101351-R2,0,2,7,2023-05-08 14:30:02,內修(舊),11,8,3,0,780781,812993,500000,6.4,FAIL,共面不佳,R63318-A1F-BZ-CP_CP3_共面不佳,PASS
2023/05/09,2,SW43414,JB664S04,UOA3C06-2101625,2,6,0,2023-05-09 17:36:12,外修(舊),11,8,2,0,1985098,2016752,500000,6.3,FAIL,Function,SW43414_CP1_依客戶指示送修:applications related to VGL,PASS
2023/05/09,4,FT8057T(HSIF),VB1BGS06,A2200381,0,1,0,2023-05-09 14:44:35,外修(舊),12,10,2,1,1394347,1447174,500000,10.6,FAIL,"Function,常溫測試",5/9張明源指示Bin10 AF_GVDDN送修，請針對相關線路做檢修。(建議更新電容，使用低阻抗線),PASS
2023/05/09,0,NA01682D_NDCAPA,JB1LBS03,A2000100,0,1,20,2023-05-09 16:47:14,內修(舊),11,4,6,1,1996380,2071192,300000,24.9,FAIL,共面不佳,IQA_CP2~5_共面不佳,PASS
2023/05/09,1,HX5281-B,JB1Q4S26,A2201047,0,1,4,2023-05-09 23:39:50,內修(舊),12,10,2,1,702630,776416,500000,14.8,FAIL,OPEN,PA6542D_CP4_BIN58 OPEN,PASS
2023/05/09,0,NA01691_NDCAPB,JB2KLS24,N5010-22120091-R2,1,2,1,2023-05-09 17:47:23,定期PM,11,9,2,1,828753,923253,100000,94.5,PASS,定期PM,IQA_PM,PASS
2023/05/09,10,MSM30-1,NM4ABCC01,MSM30-1,5,4,0,2023-05-10 06:30:40,外修(舊),22,12,10,9,9703726,10168818,500000,93.0,PASS,定期PM,MFP3401M_CP1_PM,PASS
2023/05/09,0,NA01691_NDCAPB,JB2KLS22,A2201213-R2,0,2,1,2023-05-09 09:05:17,定期PM,12,9,3,1,1317929,1407961,100000,90.0,PASS,"低溫測試,定期PM",NA01691E(COG46EA)-A-AT-C_CP2_PM,PASS
2023/05/09,1,HX83192-A-PC-SOURCE,JB1E2S17,N5010-21110294-00,1,1,8,2023-05-10 06:04:42,內修(舊),12,7,4,8,2192893,2614482,500000,84.3,FAIL,共面不佳,HX83192-A-PC-SOURCE_IQA_共面不佳,PASS
2023/05/09,4,RAA357,JB1JZS20,A2101261,0,1,11,2023-05-09 08:57:49,內修(舊),11,6,6,5,4619499,4871979,500000,50.5,FAIL,針位不良,FAA043A-T_CP1_針位不佳,PASS
2023/05/09,1,HX83121-A(CP1),VB464S02,N5010-21040216-00,1,4,0,2023-05-09 12:21:02,外修(舊),12,10,2,0,827706,827748,500000,0.0,FAIL,Function,PA5493C4_VB464S02_CP2_Dut1 Dut3 Function Fail Bin24、Dut4 Bin2 OPEN,FAIL
2023/05/09,0,NA01761_NDCAPE,JB8Q6S04,CB22020001H,3,8,0,2023-05-09 13:05:35,外修(舊),12,8,4,0,389829,437609,100000,47.8,FAIL,針位不良,NB01761A(COF94AA)-A-C_CP1_針位不佳,PASS
2023/05/09,8,SSD2025-D5M-CP-S-01,TC1PLS06,A2300037-R1,0,1,2,2023-05-09 14:47:14,定期PM,11,10,2,9,950604,1403262,500000,90.5,PASS,定期PM,PM,PASS
2023/05/09,1,HX82102A-LT,VB1A8S09,A2201064-R1,0,1,4,2023-05-09 22:34:02,內修(舊),12,8,4,2,779579,889572,500000,22.0,FAIL,共面不佳,IQA_共面不佳,PASS
2023/05/09,2,SW43414,JB664S18,UOA3C06-2109720,2,6,0,2023-05-09 07:38:22,定期PM,11,8,3,9,966544,1418298,500000,90.4,PASS,定期PM,PM,PASS
2023/05/09,1,HX8290-B,JB1UJS16,N5010-21120224-00,1,1,9,2023-05-09 17:17:45,外修(舊),12,9,3,0,579573,582955,100000,3.4,FAIL,"Function,低溫測試",PA5129LS_12U80H-LT_CP4_Bin48(STBY) Function Fail,FAIL
2023/05/09,0,NA01691_NDCAPB,JB2KLS23,A2201233,0,2,1,2023-05-10 02:22:44,定期PM,12,9,2,1,1234272,1321635,100000,87.4,FAIL,"低溫測試,定期PM",NA01691E(COG46EA)-A-AT-C_CP2_PM,PASS
2023/05/09,3,F102B8,JB197S05,A2200849,0,1,17,2023-05-09 21:07:49,內修(舊),13,11,2,2,1576331,1679542,500000,20.6,FAIL,"常溫測試,OPEN",RF106A5.C2_CP2_OPEN,PASS
2023/05/09,0,NA02152-ODD-MPI_NDCAPA,VB1AGS04,A2200292,0,1,14,2023-05-09 18:46:14,內修(舊),12,10,2,3,949698,1108654,300000,53.0,FAIL,OPEN,NA02152D(COG48AA)-E-X4-C_CP5_Bin2,PASS
2023/05/09,0,NA01690-AT_NDC1PA,JB1P3S13,A2101545-R1,0,1,6,2023-05-09 15:46:36,定期PM,11,4,7,1,3137077,3230898,100000,93.8,PASS,定期PM,PM,PASS
2023/05/09,2,SW43414,JB664S06,UOA3C06-2101627,2,6,0,2023-05-09 18:35:28,外修(舊),12,6,6,0,2212505,2230865,500000,3.7,FAIL,Function,SW43414_CP1_依客戶指示送修:applications related to VGL,PASS
2023/05/10,2,SW43414,JB164S22,UOA3C01-2108707,2,1,3,2023-05-10 16:08:43,內修(舊),12,5,7,8,3928244,4348672,500000,84.1,FAIL,OPEN,SW43414A_CP3_BIN2 OPEN,PASS
2023/05/10,1,HX83121-A-SOURCE(CP2),VB138S01,N5010-21010166-00,1,1,2,2023-05-10 21:03:32,內修(舊),11,5,6,3,2656449,2846417,500000,38.0,FAIL,共面不佳,PA5493C4_CP2_共面不佳,PASS
2023/05/10,0,NA01152_TSCHPA,TA1UUS02,A1300200,0,1,5,2023-05-11 04:40:28,內修(舊),11,8,4,3,1408041,1568463,300000,53.5,FAIL,"共面不佳,高溫測試",NB01152A(COF2)-C_CP2_共面不佳,PASS
2023/05/10,3,F102B8,JB197S04,A2200667,0,1,17,2023-05-10 09:24:32,內修(舊),12,8,4,4,2755274,3000869,500000,49.1,FAIL,針位不良,RF106A5.C2_CP2_針位不佳,PASS
2023/05/10,0,NA01687_NDC2PA,JB1QNS04,A2000215,0,1,18,2023-05-10 14:12:35,定期PM,12,6,6,5,3567732,3841630,300000,91.3,PASS,定期PM,PM,PASS
2023/05/10,1,HX83102-E(CP1)-HSIF,JB1J3S15,N5010-20050024-00,1,1,3,2023-05-11 03:10:34,內修(舊),12,7,4,5,2885971,3155042,500000,53.8,FAIL,共面不佳,HX83102-E(CP1)-HSIF_IQA_共面不佳,PASS
2023/05/10,1,HX83102-E(CP2)-HSIF,JB1J4S18,N5110-20110100-00,1,1,2,2023-05-11 03:17:09,內修(舊),12,5,7,6,2569541,2916582,500000,69.4,FAIL,共面不佳,HX83102-E(CP2)-HSIF_IQA_共面不佳,PASS
2023/05/10,3,F102B8,JB197S06,A2201162,0,1,17,2023-05-10 11:18:34,內修(舊),12,10,1,0,422780,424343,500000,0.3,FAIL,OPEN,RF106A5.C2_CP2_BIN32 OPEN,FAIL
2023/05/10,4,FAF087(HSIF),VB158S05,A2001611,0,1,5,2023-05-10 15:09:10,定期PM,12,10,2,9,1515677,1968711,500000,90.6,PASS,定期PM,IQA_PM,PASS
2023/05/10,3,F102B8,JB197S03,A2200255,0,1,17,2023-05-10 10:22:29,內修(舊),11,8,3,3,2514761,2687805,500000,34.6,FAIL,"常溫測試,OPEN",RF106A5.C2_CP2_BIN32 OPEN,PASS
2023/05/10,2,SW83316,VB1B6S06,UOA3C01-2208701,2,1,3,2023-05-11 00:09:24,內修(舊),11,4,7,3,4020531,4188973,500000,33.7,FAIL,針位不良,SW83316B_CP3_針位不佳,PASS
2023/05/10,0,NA02152-ODD-MPI_NDCAPA,VB1AGS06,A2300102,0,1,14,2023-05-11 05:38:02,定期PM,12,11,0,5,158213,434349,300000,92.1,PASS,定期PM,NA02152D_CP5_PM,PASS
2023/05/10,1,HX8272-A,JB1J8S12,A2101973,0,1,4,2023-05-11 05:45:19,內修(舊),12,4,8,1,2280427,2335563,500000,11.0,FAIL,"共面不佳,低溫測試","PA5260H-LTB_CP4_共面不佳
",PASS
2023/05/10,0,NA02152_N4CAPD,VB6ASS03,A2101757,0,6,11,2023-05-11 05:52:48,內修(舊),12,10,1,2,770394,909336,300000,46.3,FAIL,"共面不佳,高溫測試",NA02152D(COG48AA)-E-X4-C_CP3_共面不佳,PASS
2023/05/10,0,NA01785A_NDCAPA,JB154S07,N5010-22040187-R1,1,1,1,2023-05-11 06:25:14,定期PM,11,7,5,0,2075296,2121238,100000,45.9,FAIL,定期PM,NA01785B(COG48BA)-A-AT-C_CP2_PM,PASS
2023/05/10,0,NA01691_NDCAPB,JB2KLS25,N5110-23010059-00,1,2,1,2023-05-11 01:18:14,定期PM,11,10,1,1,577352,648345,100000,71.0,FAIL,定期PM,NA01691G(COG48EA)-A-AT-C_CP1_PM,PASS
2023/05/10,1,HX8290-B,JB1UJS07,N5010-21030226-00,1,1,9,2023-05-10 16:44:56,內修(舊),11,6,6,1,1183931,1266948,500000,16.6,FAIL,共面不佳,IQA_共面不佳,PASS
2023/05/10,1,HX82102A-LT,VB1A8S05,A2200596,0,1,9,2023-05-11 02:15:26,內修(舊),12,6,5,1,1091311,1162049,500000,14.2,FAIL,共面不佳,IQA_共面不佳,PASS
2023/05/10,1,HX5281-B,JB1Q4S23,A2200780-R1,0,1,4,2023-05-11 03:34:05,內修(舊),12,9,3,5,724233,991493,500000,53.5,FAIL,共面不佳,HX5281-B_IQA_共面不佳,PASS
2023/05/10,1,HX83102-E,JB2K7S09,N5010-20020009-00,1,2,0,2023-05-11 04:27:55,內修(舊),11,7,4,3,2455278,2615830,500000,32.1,FAIL,共面不佳,HX83102-E_IQA_共面不佳,PASS
2023/05/10,0,NA01690-AT_NDC1PA,JB1P3S19,A2200984,0,1,6,2023-05-10 11:37:58,定期PM,12,10,2,1,1192679,1281249,100000,88.6,FAIL,"高溫測試,定期PM",NC01690I(COG46BA)-A-AT-C_CP2_PM,PASS
2023/05/10,4,FAF056,JB4N6S10,A2101026,0,4,0,2023-05-11 07:00:30,定期PM,12,10,1,9,682438,1135268,500000,90.6,PASS,"常溫測試,定期PM",FAF056_CP1_定期PM,PASS
2023/05/10,0,NB01682_NDC1PD,JB6K8S03,A2001849,0,6,15,2023-05-11 02:12:34,內修(舊),12,7,5,1,1044286,1102164,100000,57.9,FAIL,"高溫測試,OPEN",NC01682A(COG48AA)-A-AT-N2-C_CP4_DUT6 OPEN,PASS
2023/05/11,0,NC01690_NDCHPD,JB6H1S08,A2300209-R1,0,6,0,2023-05-11 13:46:37,定期PM,11,11,0,1,0,91334,100000,91.3,PASS,定期PM,PM,PASS
2023/05/11,4,FFE062(4)-V1,VB4D7S01,A2200541,0,4,0,2023-05-11 18:37:33,外修(舊),12,10,2,0,1005197,1030577,500000,5.1,FAIL,Function,5/11鍾沂瑾Mail指示送修:Bin94 Gap偏高，請針對相關線路做檢修,PASS
2023/05/11,4,FT8057T(4),VB4DKS07,A2200773,0,4,0,2023-05-11 18:22:20,定期PM,13,12,1,9,0,453601,500000,90.7,PASS,定期PM,IQA_PM,PASS
2023/05/11,1,HX83112-F-PC1,JB4P0S06,N5010-21110252-00,1,4,2,2023-05-11 19:46:34,內修(舊),12,8,4,2,1452470,1564451,500000,22.4,FAIL,"針位不良,高溫測試",PA5489J_C4_CP2_針位不佳,PASS
2023/05/11,4,FT8057T(HSIF),VB1BGS03,A2200378,0,1,0,2023-05-11 14:28:56,定期PM,11,9,2,9,1392551,1844496,500000,90.4,PASS,定期PM,IQA_PM,PASS
2023/05/11,1,HX5185-A,TB1YLS39,A2100867-R2,0,1,11,2023-05-11 08:14:55,定期PM,12,6,5,9,2780920,3244916,500000,92.8,PASS,"低溫測試,定期PM",PA6485E(CP1-CP3)_CP3_PM,PASS
2023/05/11,0,NA01690-AT_NDC1PA,JB1P3S16,A2200531-R1,0,1,6,2023-05-11 08:21:51,定期PM,12,9,3,1,1582087,1671513,100000,89.4,FAIL,定期PM,IQA_PM,PASS
2023/05/11,1,HX83102-E(CP1)-TYPE3-HSIF,JB180S04,A2001207,0,1,3,2023-05-12 05:18:46,內修(舊),11,6,5,5,2470431,2754162,500000,56.8,FAIL,OPEN,PA5472N_PV34_CP3_Bin2,PASS
2023/05/11,0,NA01690-AT_NDC1PA,JB1P3S20,A2201094-R1,0,1,6,2023-05-11 09:22:52,定期PM,12,10,2,1,1217207,1305399,100000,88.2,FAIL,"高溫測試,定期PM",NC01690J(COG48AA)-A-AT-N5-C_CP2_PM,PASS
2023/05/11,1,HX8299-A,JB1CSS06,N5010-18080024-00,1,1,0,2023-05-11 16:47:52,內修(舊),12,9,3,3,1230310,1396981,500000,33.3,FAIL,共面不佳,IQA_共面不佳,PASS
2023/05/11,0,NB01267_NDCAPA,JB1FMS08,N5010-21070028-00,1,1,1,2023-05-11 13:18:59,內修(舊),12,11,1,1,56448,116096,300000,19.9,FAIL,其他,CP1+CP2_套管破裂,PASS
2023/05/11,3,F108A1,VB1AAS07,A2201358,0,1,16,2023-05-12 02:34:11,內修(舊),11,8,4,8,1476786,1900847,500000,84.8,FAIL,"共面不佳,常溫測試",F108A1_CP4_IQA量測共面不佳,PASS
2023/05/11,4,FFE062(HSIF),JB1E7S14,A2201057-R1,0,1,2,2023-05-11 21:44:18,內修(舊),11,4,7,6,5353647,5667529,500000,62.8,FAIL,"針位不良,常溫測試",FFE062G-T2Q1_CP3_針位不佳,PASS
2023/05/11,1,HX83112-F-PC1,JB4P0S03,N5010-20090046-00,1,4,2,2023-05-11 20:56:16,內修(舊),11,4,7,0,2057201,2057242,500000,0.0,FAIL,"Function,共面不佳,高溫測試",PA5489J_C4_CP2_bin53 function 共面不佳,FAIL
2023/05/11,4,FT8057T(4),VB4DKS06,A2200772,0,4,0,2023-05-11 18:17:23,內修(舊),13,13,0,6,0,323964,500000,64.8,FAIL,"Function,常溫測試",FAF106C-TQ_CP1_BIN6  Function,PASS
2023/05/12,3,F100A1(4),VB428S08,A2101416,0,4,7,2023-05-12 18:32:54,外修(舊),12,7,5,4,2162726,2380233,500000,43.5,FAIL,其他,RF100B3.C3_CP3_跳線脫落，殘金,PASS
2023/05/12,1,HX83121-A-TOUCH(CP3),VB139S05,N5010-22030058-00,1,1,3,2023-05-12 23:55:53,內修(舊),12,11,0,0,87362,99640,500000,2.5,FAIL,針位不良,PA5493C4_CP1_針位不佳,FAIL
2023/05/12,2,SW83316,VB1B6S13,UOA3C01-2303602-R1,2,1,3,2023-05-12 20:48:06,定期PM,12,11,1,9,1097,458373,500000,91.5,PASS,定期PM,SW83316_CP3_定期PM,PASS
2023/05/12,1,HX8298-A,TB1R8S76,A2100482-R1,0,1,4,2023-05-13 01:58:12,外修(舊),12,5,6,0,2370787,2370900,500000,0.0,FAIL,OPEN,"PA5223Q_12U60H-LT_CP3_BIN2 OPEN
",FAIL
2023/05/12,7,ILISRY3C(2),JB2VYS08,A2300443,0,2,2,2023-05-13 03:16:14,外修(舊),12,12,0,0,0,3666,400000,0.9,FAIL,OPEN,"ILISRY3FARC-BB2CP_CP1_DUT1 Bin4固定Pin
",FAIL
2023/05/12,13,JX9383AAC101N1S1,VB110S03,N5110-21020149-00,1,1,0,2023-05-12 19:50:20,外修(舊),11,8,3,0,1788593,1830532,500000,8.4,FAIL,定期PM,JX9383AAC101N1S1_CP1_出售前PM(回廠請附MASK),PASS
2023/05/12,13,JX9383AAC201N1S1,VB109S02,N5010-21020147-00,1,1,2,2023-05-12 20:20:08,外修(舊),11,8,3,0,2578136,2579704,500000,0.3,FAIL,定期PM,JX9383AAC201N1S1_CP2_出售前PM(回廠請附MASK),FAIL
2023/05/12,0,NA01691_NDCAPB,JB2KLS22,A2201213-R2,0,2,1,2023-05-12 20:21:03,定期PM,12,9,3,1,1409382,1493096,100000,83.7,FAIL,定期PM,NA01691_NDCAPB_CP2_PM,PASS
2023/05/12,9,XUA008A-CP1,JB1L4S05,A2201166,0,1,0,2023-05-12 14:54:06,內修(舊),12,10,1,7,912783,1281134,500000,73.7,FAIL,針位不良,"
XUC028A-T1_CP1_針位不佳",PASS
2023/05/12,1,HX83102-J(CP2),VB2DFS02,N5010-22010308-00,1,2,2,2023-05-12 22:45:10,內修(舊),12,8,4,2,1360454,1468837,500000,21.7,FAIL,共面不佳,PA5465F_C1 (CP2)_CP2_共面不佳,PASS
2023/05/12,5,R69005(CP3),TB2U7S07,A2101519,0,2,4,2023-05-12 08:44:14,內修(舊),12,10,2,5,1990812,2253613,500000,52.6,FAIL,針位不良,R69005(CP3)_CP3_針位不佳,PASS
2023/05/12,0,NA01785A_NDCAPA,JB154S08,A2200986-R2,0,1,1,2023-05-12 08:49:54,定期PM,12,10,2,0,1241710,1290726,100000,49.0,FAIL,定期PM,PM,PASS
2023/05/12,0,NA02152-EVEN-MPI_NDCAPA,VB1AHS04,A2300100,0,1,13,2023-05-12 16:09:43,定期PM,12,11,0,5,375442,659437,300000,94.7,PASS,定期PM,NA02152D(COG48AA)-E-X4-C_CP4_PM,PASS
2023/05/12,7,ILISRY3CA,JB1LWS17,A2100079-R2,0,1,2,2023-05-12 16:29:00,內修(舊),12,5,7,2,4070329,4208256,400000,34.5,FAIL,共面不佳,"
ILISRY3FARC-BB2CP_CP1_共面不佳",PASS
2023/05/12,0,NA02152-ODD-MPI_NDCAPA,VB1AGS07,A2300103,0,1,14,2023-05-13 05:30:51,定期PM,12,11,0,5,187846,455970,300000,89.4,FAIL,定期PM,NA02152-ODD-MPI_NDCAPA_CP5_定期PM,PASS
2023/05/12,2,SW80004,TC2QTS48,UOS0C02-2302632-R2,2,2,0,2023-05-12 18:33:23,定期PM,12,12,0,9,60953,541388,500000,96.1,PASS,"定期PM,燒熔針","SW80004_CP1_PM.熔針5PIN PAD:673.676.676.679.679. 
PIN NAME:VCC_L.VGH_L.VGH_L.VGL_L.VGL_L",PASS
2023/05/12,13,JX9383AAC101N1S1,VB110S02,N5010-21020148-00,1,1,0,2023-05-12 17:21:26,外修(舊),12,8,4,3,2119190,2298453,500000,35.9,FAIL,其他,出售前PM,PASS
2023/05/12,13,JX9383AAC101N1S1,VB110S04,N5110-21020150-00,1,1,0,2023-05-12 17:24:33,外修(舊),12,9,3,6,1553630,1888461,500000,67.0,FAIL,其他,出售前PM,PASS
2023/05/13,4,FFE062(HSIF),JB1E7S14,A2201057-R1,0,1,2,2023-05-13 13:38:28,內修(舊),11,4,7,0,5667529,5673912,500000,1.3,FAIL,針位不良,FFE062(HSIF)_CP3_針位不佳,FAIL
2023/05/13,3,F100A1,JB130S24,A2200894-R1,0,1,10,2023-05-13 18:19:44,內修(舊),11,4,7,2,3315383,3418566,500000,20.6,FAIL,共面不佳,F100A1_CP4_共面不佳，檢查低溫封口背蓋,PASS
2023/05/13,1,HX83102-J(CP3),VB1D9S02,N5010-22030263-00,1,1,3,2023-05-13 10:13:58,外修(舊),12,9,3,0,1267265,1271006,500000,0.8,FAIL,Function,PA5465F_C1_CP3_Bin126 Function,FAIL
2023/05/13,2,SW80004,TC2QTS47,UOS0C02-2302631-R1,2,2,0,2023-05-14 00:20:15,定期PM,12,10,2,9,428051,888591,500000,92.1,PASS,"定期PM,燒熔針",SW80004_CP1_PM 熔針1PIN PAD:438 PAD NAME:VGH_R,PASS
2023/05/13,0,NA02152-EVEN-MPI_NDCAPA,VB1AHS01,A2101220,0,1,13,2023-05-13 16:23:07,定期PM,12,9,2,5,2458745,2738623,300000,93.3,PASS,定期PM,NA02152D(COG48AA)-E-X4-C_CP5_PM,PASS
2023/05/13,0,NA01761_NDCHPA,JB1PNS08,CB22010001H-R1,3,1,2,2023-05-13 13:55:38,外修(舊),12,10,2,0,807099,830936,100000,23.8,FAIL,OPEN,NB01761A(COF94AA)-A-C_CP2_固定Pin open,PASS
2023/05/13,0,NA01761_NDCHPA,JB1PNS07,CB21110001H-R1,3,1,2,2023-05-13 14:04:35,外修(舊),12,9,3,1,813429,888387,100000,75.0,FAIL,定期PM,PM,PASS
2023/05/13,0,NA01691_NDCAPB,JB2KLS24,N5010-22120091-R2,1,2,1,2023-05-13 09:38:13,定期PM,11,9,2,1,923253,995286,100000,72.0,FAIL,定期PM,PM,PASS
2023/05/13,3,F100A1,JB130S27,A2201183-R1,0,1,10,2023-05-13 09:47:28,定期PM,12,9,2,8,1718656,2159593,500000,88.2,FAIL,定期PM,IQA_PM,PASS
2023/05/13,5,R63318,TB2I4S5X,A2300130-R1,0,2,7,2023-05-13 12:21:54,內修(舊),12,10,2,6,420239,724256,500000,60.8,FAIL,共面不佳,IQA_共面不佳,PASS
2023/05/13,1,HX8272-A,JB1J8S11,A2101972,0,1,4,2023-05-14 02:51:18,內修(舊),12,4,7,0,2858343,2896931,500000,7.7,FAIL,針位不良,PA5260H-LTB_CP3_Range_5um，針痕上下貼,PASS
2023/05/13,2,SW43414,JB164S28,UOA3C01-2109715,2,1,3,2023-05-14 03:15:14,內修(舊),11,4,6,8,3582074,4010611,500000,85.7,FAIL,共面不佳,共面不佳,PASS
2023/05/13,0,NA01785A_NDCAPA,JB154S09,N5010-22070178-R1,1,1,1,2023-05-13 22:30:07,定期PM,11,8,3,0,933394,974749,100000,41.4,FAIL,定期PM,NA01785A_NDCAPA_CP2_定期PM,PASS
2023/05/13,0,NA01691_NDCAPB,JB2KLS23,A2201233,0,2,1,2023-05-13 17:07:38,定期PM,12,9,2,1,1323055,1412987,100000,89.9,FAIL,定期PM,NA01691G(COG48EA)-A-AT-C_CP2_PM,PASS
2023/05/13,4,FFE062,JB1L6S12,A2101251-R1,0,1,2,2023-05-14 01:41:00,定期PM,11,5,6,9,5564993,6023063,500000,91.6,PASS,定期PM,PM,PASS
2023/05/14,1,HX83102-E(CP2)-HSIF,JB1J4S19,N5110-20120269-R1,1,1,2,2023-05-14 23:56:43,內修(舊),12,5,7,2,1964720,2099110,500000,26.9,FAIL,共面不佳,HX83102-E(CP2)-HSIF_CP2_共面不佳,PASS
2023/05/14,1,HX83191-A(PC2),JB1YNS02,N5010-20010007-00,1,1,24,2023-05-14 14:02:03,內修(舊),12,7,4,3,1536426,1697250,500000,32.2,FAIL,共面不佳,IQA_共面不佳,PASS
2023/05/14,4,RV8230,TB1ZUS08,A2200035-R1,0,1,0,2023-05-14 10:04:43,內修(舊),12,11,1,4,55303,304095,500000,49.8,FAIL,共面不佳,IQA_共面不佳,PASS
2023/05/14,0,NB01657_NDCAPB,JB2PSS17,A2101056-R1,0,2,2,2023-05-14 15:15:36,定期PM,12,7,5,5,2811841,3095193,300000,94.5,PASS,定期PM,PM,PASS
2023/05/14,4,FHF102(HSIF),VB1ABS03,A2101329,0,1,0,2023-05-14 15:17:16,內修(舊),12,10,2,0,824520,861712,500000,7.4,FAIL,OPEN,FHF102A-TR_CP2_DUT1 BIN30 OPEN,PASS
2023/05/14,2,SW83316,VB1B6S13,UOA3C01-2303602-R1,2,1,3,2023-05-14 15:36:01,內修(舊),12,11,1,0,459447,474875,500000,3.1,FAIL,Function,SW83316B_CP3_Bin52 Function,PASS
2023/05/14,1,HX83192-A-PC-SOURCE,JB1E2S11,N5010-21070098-00,1,1,8,2023-05-14 15:39:45,內修(舊),12,4,7,2,2773121,2874265,500000,20.2,FAIL,共面不佳,IQA_共面不佳,PASS
2023/05/14,1,HX8272-A,JB1J8S18,A2300237-R2,0,1,4,2023-05-14 16:07:07,內修(舊),14,13,1,5,0,258432,500000,51.7,FAIL,共面不佳,PA5260F-PI-LTB_CP3_共面不佳,PASS
2023/05/14,3,F100A1,JB130S24,A2200894-R1,0,1,10,2023-05-14 16:04:30,內修(舊),11,4,7,0,3419664,3435909,500000,3.3,FAIL,針位不良,F100A1_CP4_針位不佳,PASS
2023/05/14,0,NA01687_NDCAPC,JB4HKS06,A2201424-R1,0,4,0,2023-05-14 22:25:49,內修(舊),12,9,2,0,244704,276478,300000,10.6,FAIL,針位不良,NA01687G(COG48BA)-A-AT-N2-C_CP1_針位不佳,PASS
2023/05/14,6,VTOS6205-2DUT-E03,VB2CHC15,MPI2300331,0,2,1,2023-05-14 08:54:20,內修(舊),12,11,0,0,117092,142576,80000,31.9,FAIL,針位不良,VTOS6205-2DUT-E03_CP2_重對MASK 點對點調整,PASS
2023/05/14,3,F034,JB1KJS07,A2101455-R1,0,1,0,2023-05-15 03:07:25,內修(舊),12,12,0,6,466864,792352,500000,65.1,FAIL,Short,VF034A4.C2_CP1_BIN3 SHORT,PASS
2023/05/14,1,HX83102-E(CP1)-HSIF,JB1J3S20,A2100397,0,1,3,2023-05-14 16:42:52,內修(舊),12,11,1,7,688927,1043801,500000,71.0,FAIL,共面不佳,IQA_共面不佳,PASS
2023/05/14,0,NA01691_NDCAPB,JB2KLS25,N5110-23010059-00,1,2,1,2023-05-14 08:21:51,定期PM,11,10,1,1,648345,717096,100000,68.8,FAIL,定期PM,PM,PASS
2023/05/14,3,F100A1,JB130S25,A2201173-R1,0,1,10,2023-05-14 08:13:59,定期PM,12,8,4,8,2772664,3197815,500000,85.0,FAIL,定期PM,IQA_PM,PASS
2023/05/14,2,SW43414,JB664S09,UOA3C06-2101630,2,6,0,2023-05-14 17:39:30,外修(舊),11,8,3,0,1595255,1603915,500000,1.7,FAIL,其他,"IQA檢驗發現電子零件壓傷
",FAIL
2023/05/14,1,HX83102-E(CP2)-HSIF,KB1J4S02,A2100996-R1,0,1,2,2023-05-14 11:35:03,內修(舊),11,11,0,5,17373,307362,500000,58.0,FAIL,共面不佳,PA5472N_V34_CP2_共面不佳,PASS
2023/05/14,3,F100A1,JB130S23,A2200893-R1,0,1,10,2023-05-15 04:28:10,內修(舊),12,5,6,2,2962320,3067175,500000,21.0,FAIL,OPEN,RF100B3.C3_CP4_BIN72 O/S,PASS
2023/05/15,2,SW83316,VBCB6S03,UOA4C12-2206704,2,5,0,2023-05-15 08:39:27,定期PM,11,10,1,9,145844,600815,500000,91.0,PASS,定期PM,IQA_CP1_PM,PASS
2023/05/15,1,HX83112-F-PC1(HSIF),JB1E9S04,N5010-20010023-00,1,1,19,2023-05-16 00:25:38,內修(舊),11,5,6,5,3691788,3948496,500000,51.3,FAIL,共面不佳,IQA_共面不佳,PASS
